"CoV","HLength","Type","Wetland","Sample","DateCollected","Taxa","tot_biomass","Count","Density"
"0.5491605","Short","Marsh","W37","615W37E2","6/15/2023","Chironomini",3.9997449463,3,7.5
"0.5491605","Short","Marsh","W37","615W37E2","6/15/2023","Orthocladiinae",2.1253811331,3,7.5
"0.5491605","Short","Marsh","W37","705W37E1","7/5/2023","Chironominae",14.3651753944,9,22.5
"0.5491605","Short","Marsh","W37","705W37E1","7/5/2023","Chironomini",12.9760763331,8,20
"0.5491605","Short","Marsh","W37","705W37E1","7/5/2023","Tanypodinae",2.203810232,1,2.5
"0.5491605","Short","Marsh","W37","705W37E2","7/5/2023","Alluaudomyia",0.4725016021,1,2.5
"0.5491605","Short","Marsh","W37","705W37E2","7/5/2023","Baetis",32.383007996,10,25
"0.5491605","Short","Marsh","W37","705W37E2","7/5/2023","Chironominae",10.4430340163,7,17.5
"0.5491605","Short","Marsh","W37","705W37E2","7/5/2023","Chironomini",6.3646456371,5,12.5
"0.5491605","Short","Marsh","W37","705W37E2","7/5/2023","Tanypodinae",4.1821507213,4,10
"0.5491605","Short","Marsh","W37","705W37E3","7/5/2023","Baetis",11.019970291,4,10
"0.5491605","Short","Marsh","W37","705W37E3","7/5/2023","Chironomidae",3.941076031,4,10
"0.5491605","Short","Marsh","W37","705W37E3","7/5/2023","Chironominae",24.8743985694,13,32.5
"0.5491605","Short","Marsh","W37","705W37E3","7/5/2023","Chironomini",12.503574731,7,17.5
"0.5491605","Short","Marsh","W37","705W37E3","7/5/2023","Microvelia",0.1422258045,1,2.5
"0.5491605","Short","Marsh","W37","705W37E3","7/5/2023","Orthocladiinae",0.7422617853,1,2.5
"0.5491605","Short","Marsh","W37","719W37E1","7/19/2023","Alluaudomyia",0.25,1,2.5
"0.5491605","Short","Marsh","W37","719W37E1","7/19/2023","Chironominae",1.1950032042,3,7.5
"0.5491605","Short","Marsh","W37","719W37E1","7/19/2023","Tanypodinae",1.053672929,1,2.5
"0.5491605","Short","Marsh","W37","719W37E2","7/19/2023","Alluaudomyia",0.9922617853,2,5
"0.5491605","Short","Marsh","W37","719W37E2","7/19/2023","Chironomini",2.203810232,1,2.5
"0.5491605","Short","Marsh","W37","719W37E2","7/19/2023","Tanypodinae",4.4722465484,4,10
"0.5491605","Short","Marsh","W37","719W37E3","7/19/2023","Chironomini",3.128404598,1,2.5
"0.5491605","Short","Marsh","W37","719W37E3","7/19/2023","Hydrometra",18.94465402,1,2.5
"0.5491605","Short","Marsh","W37","719W37E3","7/19/2023","Microvelia",0.20620275384,2,5
"0.5491605","Short","Marsh","W37","801W37E2","8/1/2023","Chaoborus",1.402879531,1,2.5
"0.5491605","Short","Marsh","W37","801W37E2","8/1/2023","Chironomini",3.257483161,2,5
"0.5491605","Short","Marsh","W37","801W37E2","8/1/2023","Microvelia",0.1279538987,2,5
"0.5491605","Short","Marsh","W37","801W37E2","8/1/2023","Tanypodinae",0.7422617853,1,2.5
"0.5491605","Short","Marsh","W37","801W37E3","8/1/2023","Ceratopogonidae",0.25,1,2.5
"0.5491605","Short","Marsh","W37","801W37E3","8/1/2023","Chironominae",0.25,1,2.5
"0.5491605","Short","Marsh","W37","801W37E3","8/1/2023","Chironomini",0.4725016021,1,2.5
"0.5491605","Short","Marsh","W37","801W37E3","8/1/2023","Culicidae",1.027781181,1,2.5
"0.5491605","Short","Marsh","W37","801W37E3","8/1/2023","Pachydiplax",31.58379054,1,2.5
"0.5491605","Short","Marsh","W37","801W37E3","8/1/2023","Tanypodinae",8.572835925,3,7.5
"0.2360643","Long","Marsh","W42","221W42E1","2/21/2023","Chironominae",3.280458285,4,10
"0.2360643","Long","Marsh","W42","221W42E1","2/21/2023","Tanytarsini",6.315984451,5,12.5
"0.2360643","Long","Marsh","W42","221W42E2","2/21/2023","Chironominae",6.600842622,10,25
"0.2360643","Long","Marsh","W42","221W42E2","2/21/2023","Tanytarsini",6.350842622,9,22.5
"0.2360643","Long","Marsh","W42","221W42E3","2/21/2023","Chironominae",7.1398902763,7,17.5
"0.2360643","Long","Marsh","W42","221W42E3","2/21/2023","Tanytarsini",2.45655246,2,5
"0.2360643","Long","Marsh","W42","306W42E1","3/6/2023","Chironominae",1.484523571,2,5
"0.2360643","Long","Marsh","W42","306W42E1","3/6/2023","Orthocladiinae",0.25,1,2.5
"0.2360643","Long","Marsh","W42","306W42E1","3/6/2023","Tanytarsini",4.91310492,4,10
"0.2360643","Long","Marsh","W42","306W42E2","3/5/2023","Hydrovatus",1.52958771,1,2.5
"0.2360643","Long","Marsh","W42","306W42E2","3/6/2023","Alluaudomyia",1.2147633874,2,5
"0.2360643","Long","Marsh","W42","306W42E2","3/6/2023","Chironominae",3.0996076433,4,10
"0.2360643","Long","Marsh","W42","306W42E2","3/6/2023","Orthocladiinae",0.4725016021,1,2.5
"0.2360643","Long","Marsh","W42","306W42E2","3/6/2023","Tanytarsini",0.4725016021,1,2.5
"0.2360643","Long","Marsh","W42","306W42E3","3/6/2023","Anthomyzidae",0.2054024037,1,2.5
"0.2360643","Long","Marsh","W42","306W42E3","3/6/2023","Chironominae",1.6872649895,3,7.5
"0.2360643","Long","Marsh","W42","306W42E3","3/6/2023","Orthocladiinae",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","306W42E3","3/6/2023","Tanytarsini",1.053672929,1,2.5
"0.2360643","Long","Marsh","W42","321W32E1","3/21/2023","Chironominae",1.6872649895,3,7.5
"0.2360643","Long","Marsh","W42","405W42E1","4/5/2023","Chironominae",4.208638593,3,7.5
"0.2360643","Long","Marsh","W42","405W42E2","4/5/2023","Chironominae",3.280458285,4,10
"0.2360643","Long","Marsh","W42","405W42E2","4/5/2023","Tanytarsini",4.208638593,3,7.5
"0.2360643","Long","Marsh","W42","405W42E3","4/5/2023","Chironominae",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","420W42E1","4/20/2023","Chironominae",0.4725016021,1,2.5
"0.2360643","Long","Marsh","W42","420W42E1","4/20/2023","Tanytarsini",0.4725016021,1,2.5
"0.2360643","Long","Marsh","W42","420W42E2","4/20/2023","Aedes",1.349237022,1,2.5
"0.2360643","Long","Marsh","W42","420W42E2","4/20/2023","Chironominae",12.665614694,16,40
"0.2360643","Long","Marsh","W42","420W42E2","4/20/2023","Chironomini",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","420W42E2","4/20/2023","Orthocladiinae",1.1950032042,3,7.5
"0.2360643","Long","Marsh","W42","420W42E2","4/20/2023","Tanytarsini",9.341307828,11,27.5
"0.2360643","Long","Marsh","W42","420W42E3","4/20/2023","Chironominae",2.969047141,4,10
"0.2360643","Long","Marsh","W42","420W42E3","4/20/2023","Chironomini",1.053672929,1,2.5
"0.2360643","Long","Marsh","W42","420W42E3","4/20/2023","Orthocladiinae",0.25,1,2.5
"0.2360643","Long","Marsh","W42","420W42E3","4/20/2023","Tanytarsini",3.7507622662,4,10
"0.2360643","Long","Marsh","W42","420W42E3","4/20/2023","Wyeomyia",2.126135093,1,2.5
"0.2360643","Long","Marsh","W42","503W42E1","5/3/2023","Chironominae",7.536025062,3,7.5
"0.2360643","Long","Marsh","W42","503W42E1","5/3/2023","Chironomini",7.4480439233,4,10
"0.2360643","Long","Marsh","W42","503W42E1","5/3/2023","Culicoides",0.4725016021,1,2.5
"0.2360643","Long","Marsh","W42","503W42E1","5/3/2023","Tanypodinae",2.203810232,1,2.5
"0.2360643","Long","Marsh","W42","503W42E2","5/3/2023","Ceratopogonidae",1.402879531,1,2.5
"0.2360643","Long","Marsh","W42","503W42E2","5/3/2023","Chironominae",25.7248393351,24,60
"0.2360643","Long","Marsh","W42","503W42E2","5/3/2023","Chironomini",18.777174355,8,20
"0.2360643","Long","Marsh","W42","503W42E3","5/3/2023","Aedes",1.349237022,1,2.5
"0.2360643","Long","Marsh","W42","517W42E1","5/17/2023","Chironominae",11.129996157,10,25
"0.2360643","Long","Marsh","W42","517W42E1","5/17/2023","Hydrometra",11.2523912,1,2.5
"0.2360643","Long","Marsh","W42","517W42E2","5/17/2023","Chironominae",24.693852598,14,35
"0.2360643","Long","Marsh","W42","517W42E2","5/17/2023","Tanytarsini",1.402879531,1,2.5
"0.2360643","Long","Marsh","W42","517W42E3","5/17/2023","Chironominae",1.5261745311,2,5
"0.2360643","Long","Marsh","W42","615W42E1","6/15/2023","Berosus",8.664658182,1,2.5
"0.2360643","Long","Marsh","W42","615W42E1","6/15/2023","Chironomidae",33.309913639,33,82.5
"0.2360643","Long","Marsh","W42","615W42E1","6/15/2023","Chironomini",18.80240355,8,20
"0.2360643","Long","Marsh","W42","615W42E1","6/15/2023","Tanytarsini",11.868327319,6,15
"0.2360643","Long","Marsh","W42","615W42E2","6/15/2023","Chironominae",3.8910752215,4,10
"0.2360643","Long","Marsh","W42","615W42E2","6/15/2023","Culicoides",0.9450032042,2,5
"0.2360643","Long","Marsh","W42","615W42E2","6/15/2023","Hygrotus",0.8751964208,1,2.5
"0.2360643","Long","Marsh","W42","615W42E2","6/15/2023","Saldidae",0.4385143657,1,2.5
"0.2360643","Long","Marsh","W42","615W42E2","6/15/2023","Tanypodinae",1.5261745311,2,5
"0.2360643","Long","Marsh","W42","615W42E2","6/15/2023","Tanytarsini",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Bezzia",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Celina",9.915453398,2,5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Chironominae",2.6322681933,5,12.5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Chironomini",1.053672929,1,2.5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Hygrotus",6.559961103,6,15
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Limoniidae",5.305715167,1,2.5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Orthocladiinae",0.25,1,2.5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Sphaeromias",2.203810232,1,2.5
"0.2360643","Long","Marsh","W42","615W42E3","6/15/2023","Tanytarsini",3.5480208473,3,7.5
"0.2360643","Long","Marsh","W42","705W42E1","7/5/2023","Bezzia",1.5261745311,2,5
"0.2360643","Long","Marsh","W42","705W42E1","7/5/2023","Celina",4.957726699,1,2.5
"0.2360643","Long","Marsh","W42","705W42E1","7/5/2023","Chironominae",21.650199975,23,57.5
"0.2360643","Long","Marsh","W42","705W42E1","7/5/2023","Chironomini",15.5164998173,13,32.5
"0.2360643","Long","Marsh","W42","705W42E1","7/5/2023","Hygrotus",2.4047841308,2,5
"0.2360643","Long","Marsh","W42","705W42E1","7/5/2023","Tanytarsini",8.417277186,6,15
"0.2360643","Long","Marsh","W42","705W42E2","7/5/2023","Bezzia",4.1099047041,7,17.5
"0.2360643","Long","Marsh","W42","705W42E2","7/5/2023","Celina",4.957726699,1,2.5
"0.2360643","Long","Marsh","W42","705W42E2","7/5/2023","Chironominae",45.460262493,48,120
"0.2360643","Long","Marsh","W42","705W42E2","7/5/2023","Hygrotus",0.8751964208,1,2.5
"0.2360643","Long","Marsh","W42","705W42E2","7/5/2023","Orthocladiinae",1.4845235706,2,5
"0.2360643","Long","Marsh","W42","705W42E2","7/5/2023","Tanypodinae",5.3439555616,5,12.5
"0.2360643","Long","Marsh","W42","705W42E2","7/5/2023","Tanytarsini",14.7743679903,12,30
"0.2360643","Long","Marsh","W42","705W42E2","7/6/2023","Chironomini",62.294233352,30,75
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Bezzia",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Callibaetis",17.083069209,6,15
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Chironominae",12.939295857,13,32.5
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Chironomini",11.8849766093,6,15
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Forcipomyia",1.053672929,1,2.5
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Hygrotus",1.750392842,2,5
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Ranatra",256.2347603,1,2.5
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Tanypodinae",26.066135352,14,35
"0.2360643","Long","Marsh","W42","705W42E3","7/5/2023","Tanytarsini",1.053672929,1,2.5
"0.2360643","Long","Marsh","W42","719W42E1","7/19/2023","Bidessonotus",1.52958771,1,2.5
"0.2360643","Long","Marsh","W42","719W42E1","7/19/2023","Chironominae",0.4725016021,1,2.5
"0.2360643","Long","Marsh","W42","719W42E1","7/19/2023","Chironomini",1.402879531,1,2.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Bidessonotus",1.52958771,1,2.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Chironomidae",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Chironominae",2.74396869015,7,17.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Chironomini",2.203810232,1,2.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Copelatus",17.32931636,2,5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Hydrochus",1.165972298,1,2.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Hydroporus",0.8751964208,1,2.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Orthocladiinae",1.25,5,12.5
"0.2360643","Long","Marsh","W42","719W42E2","7/19/2023","Tanytarsini",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Bidessonotus",1.3012937519,2,5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Chironominae",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Chironomini",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Enochrus",3.549659788,1,2.5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Helocombus",13.67297162,1,2.5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Hydrochus",0.7894285967,1,2.5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Palpomyia",0.7422617853,1,2.5
"0.2360643","Long","Marsh","W42","719W42E3","7/19/2023","Tanytarsini",2.226785356,3,7.5
"0.2360643","Long","Marsh","W42","801W42E1","8/1/2023","Ceratopogonidae",1.402879531,1,2.5
"0.2360643","Long","Marsh","W42","801W42E1","8/1/2023","Chironominae",14.259114511,10,25
"0.2360643","Long","Marsh","W42","801W42E1","8/1/2023","Chironomini",18.362147474,10,25
"0.2360643","Long","Marsh","W42","801W42E1","8/1/2023","Copelatus",13.67297162,1,2.5
"0.2360643","Long","Marsh","W42","801W42E1","8/1/2023","Tanypodinae",1.402879531,1,2.5
"0.2360643","Long","Marsh","W42","801W42E2","8/1/2023","Chironominae",5.9397521642,7,17.5
"0.2360643","Long","Marsh","W42","801W42E2","8/1/2023","Chironomini",8.170588081,6,15
"0.2360643","Long","Marsh","W42","801W42E2","8/1/2023","Hydraena",0.2830101223,1,2.5
"0.2360643","Long","Marsh","W42","801W42E2","8/1/2023","Orthocladiinae",0.7225016021,2,5
"0.2360643","Long","Marsh","W42","801W42E2","8/1/2023","Tanypodinae",2.203810232,1,2.5
"0.3835618","Long","Marsh","W46","221W46E1","2/21/2023","Callibaetis",10.81603401,1,2.5
"0.3835618","Long","Marsh","W46","221W46E1","2/21/2023","Chironominae",2.7409379185,4,10
"0.3835618","Long","Marsh","W46","221W46E1","2/21/2023","Tarytarsini",1.484523571,2,5
"0.3835618","Long","Marsh","W46","221W46E2","2/21/2023","Chironomidae",0.25,1,2.5
"0.3835618","Long","Marsh","W46","221W46E2","2/21/2023","Chironominae",1.1950032042,3,7.5
"0.3835618","Long","Marsh","W46","221W46E2","2/21/2023","Orthocladiinae",0.7422617853,1,2.5
"0.3835618","Long","Marsh","W46","221W46E2","2/21/2024","Tarytarsini",3.591869429,4,10
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Anthomyzidae",0.3821407179,1,2.5
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Callibaetis",6.205290417,1,2.5
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Chironominae",8.330231285,16,40
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Hydrochus",1.578857193,2,5
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Hydrometra",8.288059762,1,2.5
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Orthocladiinae",0.7422617853,1,2.5
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Tanytarsini",7.1437457781,7,17.5
"0.3835618","Long","Marsh","W46","306W46E1","3/6/2023","Triaenodes",13.95625866,1,2.5
"0.3835618","Long","Marsh","W46","306W46E3","3/6/2023","Anthomyzidae",0.6185219597,1,2.5
"0.3835618","Long","Marsh","W46","306W46E3","3/6/2023","Callibaetis",14.525454533,2,5
"0.3835618","Long","Marsh","W46","306W46E3","3/6/2023","Chironominae",5.1584427243,11,27.5
"0.3835618","Long","Marsh","W46","306W46E3","3/6/2023","Hydrochus",0.4977190941,1,2.5
"0.3835618","Long","Marsh","W46","306W46E3","3/6/2023","Tanytarsini",2.45655246,2,5
"0.3835618","Long","Marsh","W46","321W46E1","3/21/2023","Anthomyzidae",0.3821407179,1,2.5
"0.3835618","Long","Marsh","W46","321W46E1","3/21/2023","Chironominae",5.576392999,8,20
"0.3835618","Long","Marsh","W46","321W46E1","3/21/2023","Orthocladiinae",3.055759062,3,7.5
"0.3835618","Long","Marsh","W46","321W46E1","3/21/2023","Tanytarsini",7.45130142,7,17.5
"0.3835618","Long","Marsh","W46","321W46E3","3/21/2023","Anthomyzidae",1.0006626776,2,5
"0.3835618","Long","Marsh","W46","321W46E3","3/21/2023","Chironominae",11.670795338,13,32.5
"0.3835618","Long","Marsh","W46","321W46E3","3/21/2023","Orthocladiinae",7.2331280324,10,25
"0.3835618","Long","Marsh","W46","321W46E3","3/21/2023","Tarytarsini",4.91310492,4,10
"0.3835618","Long","Marsh","W46","405W46E1","4/5/2023","Chironominae",4.407620464,2,5
"0.3835618","Long","Marsh","W46","405W46E1","4/5/2023","Chironomini",1.402879531,1,2.5
"0.3835618","Long","Marsh","W46","405W46E1","4/5/2023","Orthocladiinae",0.7422617853,1,2.5
"0.3835618","Long","Marsh","W46","420W46E1","4/20/2023","Callibaetis",14.525454533,2,5
"0.3835618","Long","Marsh","W46","420W46E1","4/20/2023","Ceratopogonidae",0.7225016021,2,5
"0.3835618","Long","Marsh","W46","420W46E1","4/20/2023","Chironominae",11.6323697201,13,32.5
"0.3835618","Long","Marsh","W46","420W46E1","4/20/2023","Chironomini",2.45655246,2,5
"0.3835618","Long","Marsh","W46","420W46E1","4/20/2023","Orthocladiinae",2.5798474601,3,7.5
"0.3835618","Long","Marsh","W46","420W46E1","4/20/2023","Tanypodinae",2.107345858,2,5
"0.3835618","Long","Marsh","W46","420W46E1","4/20/2023","Tarytarsini",8.3316785394,7,17.5
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Callibaetis",11.931593579,3,7.5
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Chironominae",14.8436767212,13,32.5
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Chironomini",2.45655246,2,5
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Dasyhelea",1.402879531,1,2.5
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Mayatrichia",0.4103253909,2,5
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Orthocladiinae",22.7750129091,16,40
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Tanypodinae",11.2190816414,10,25
"0.3835618","Long","Marsh","W46","420W46E3","4/20/2023","Tanytarsini",6.7884860531,6,15
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Alluaudomyia",0.4725016021,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Ceratopogonidae",1.402879531,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Chironomini",2.45655246,2,5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Dolichopodidae",1.705477702,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Hygrotus",8.664658182,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Ischnura",12.18609183,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Mayatrichia",0.2051626954,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Orthocladiinae",0.25,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Sphaeromias",0.4725016021,1,2.5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Tanypodinae",2.9460720173,2,5
"0.3835618","Long","Marsh","W46","503W46E1","5/3/2023","Tarytarsini",1.484523571,2,5
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Chironominae",13.3235893172,14,35
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Chironomini",8.4634348503,5,12.5
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Ischnura",56.325612108,5,12.5
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Mayatrichia",0.2051626954,1,2.5
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Orthocladiinae",0.4725016021,1,2.5
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Sphaeromias",0.25,1,2.5
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Tanypodinae",2.203810232,1,2.5
"0.3835618","Long","Marsh","W46","503W46E2","5/3/2023","Tanytarsini",5.1558394181,6,15
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Ceratopogonidae",1.402879531,1,2.5
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Chaoborus",1.787009405,1,2.5
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Chironominae",29.453925897,23,57.5
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Chironomini",6.7379097833,5,12.5
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Ischnura",85.47020687,8,20
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Mayatrichia",0.4103253909,2,5
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Orthocladiinae",2.167504806,6,15
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Oxyethira",0.4103253909,2,5
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Tanypodinae",8.80252226,9,22.5
"0.3835618","Long","Marsh","W46","517W46E2","5/17/2023","Tanytarsini",13.5939900614,11,27.5
"0.3835618","Long","Marsh","W46","517W46E3","5/17/2023","Ceratopogonidae",0.25,1,2.5
"0.3835618","Long","Marsh","W46","517W46E3","5/17/2023","Chironominae",2.8478827352,5,12.5
"0.3835618","Long","Marsh","W46","517W46E3","5/17/2023","Hygrotus",0.8751964208,1,2.5
"0.3835618","Long","Marsh","W46","517W46E3","5/17/2023","Ischnura",12.18609183,1,2.5
"0.3835618","Long","Marsh","W46","517W46E3","5/17/2023","Tanytarsini",0.7422617853,1,2.5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Callibaetis",6.063098915,2,5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Ceratopogonidae",3.152028377,6,15
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Chironominae",80.398767524,85,212.5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Chironomini",24.924821028,15,37.5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Hygrotus",0.8751964208,1,2.5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Ischnura",32.720419968,3,7.5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Orthocladiinae",2.45655246,2,5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Tanypodinae",10.621087418,7,17.5
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Tanytarsini",106.8495751232,84,210
"0.3835618","Long","Marsh","W46","531W46E1","5/31/2023","Tropisternus",49.08270439,1,2.5
"0.3835618","Long","Marsh","W46","531W46E2","5/31/2023","Caenis",2.183850278,3,7.5
"0.3835618","Long","Marsh","W46","531W46E2","5/31/2023","Callibaetis",4.450022061,1,2.5
"0.3835618","Long","Marsh","W46","531W46E2","5/31/2023","Chironominae",21.2380251701,20,50
"0.3835618","Long","Marsh","W46","531W46E2","5/31/2023","Chironomini",10.2987114421,9,22.5
"0.3835618","Long","Marsh","W46","531W46E2","5/31/2023","Tanypodinae",4.0205224494,4,10
"0.3835618","Long","Marsh","W46","531W46E2","5/31/2023","Tanytarsini",16.6464382274,13,32.5
"0.3835618","Long","Marsh","W46","622W46E1","6/22/2023","Bezzia",3.0184363164,6,15
"0.3835618","Long","Marsh","W46","622W46E1","6/22/2023","Callibaetis",14.193711251,4,10
"0.3835618","Long","Marsh","W46","622W46E1","6/22/2023","Chironominae",47.692383876,58,145
"0.3835618","Long","Marsh","W46","622W46E1","6/22/2023","Chironomini",63.942615844,47,117.5
"0.3835618","Long","Marsh","W46","622W46E1","6/22/2023","Orthocladiinae",7.070601996,11,27.5
"0.3835618","Long","Marsh","W46","622W46E1","6/22/2023","Tanypodinae",22.9755715803,20,50
"0.3835618","Long","Marsh","W46","622W46E1","6/22/2023","Tanytarsini",12.6010877151,12,30
"0.3835618","Long","Marsh","W46","622W46E2","6/22/2023","Celina",13.67297162,1,2.5
"0.3835618","Long","Marsh","W46","622W46E2","6/22/2023","Chironominae",19.29636007,17,42.5
"0.3835618","Long","Marsh","W46","622W46E2","6/22/2023","Chironomini",26.495719146,21,52.5
"0.3835618","Long","Marsh","W46","622W46E2","6/22/2023","Hygrotus",0.8751964208,1,2.5
"0.3835618","Long","Marsh","W46","622W46E2","6/22/2023","Ischnura",21.75238003,2,5
"0.3835618","Long","Marsh","W46","622W46E2","6/22/2023","Orthocladiinae",1.6872649895,3,7.5
"0.3835618","Long","Marsh","W46","622W46E2","6/22/2023","Tanypodinae",4.1021664891,5,12.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Bezzia",10.2132119003,8,20
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Callibaetis",1.925321919,1,2.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Chironominae",338.66285322,327,817.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Chironomini",82.104154273,65,162.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Culicine",0.7506942755,1,2.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Forcipomyia",3.835009613,10,25
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Ischnura",69.053248948,5,12.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Orthocladiinae",18.7894059831,16,40
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Oxyethira",0.2051626954,1,2.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Tanypodinae",53.873465021,53,132.5
"0.3835618","Long","Marsh","W46","622W46E3","6/22/2023","Tanytarsini",158.428116187,131,327.5
"0.3835618","Long","Marsh","W46","705W46E1","7/5/2023","Bezzia",0.7422617853,1,2.5
"0.3835618","Long","Marsh","W46","705W46E1","7/5/2023","Chironominae",5.6356820034,13,32.5
"0.3835618","Long","Marsh","W46","705W46E1","7/5/2023","Microvelia",0.3341566525,4,10
"0.3835618","Long","Marsh","W46","705W46E1","7/5/2023","Orthocladiinae",4.0459347143,11,27.5
